场站,阈值,修正作用情况,对应最终处理方式,分段数,分段占比,覆盖分钟数,覆盖分钟占比,纳入统计分钟数,原异常分钟数,修正后异常分钟数,异常分钟数净变化量（修正后-原）,有效异常分钟数改善量,原异常程度总和,修正后异常程度总和,异常程度净变化量（修正后-原）,有效异常程度改善量,有效异常程度改善率,原偏离程度总和,修正后偏离程度总和,偏离程度净变化量（修正后-原）,有效偏离程度改善量,有效偏离程度改善率,重复正功率>0总分段数,重复正功率>0总覆盖分钟数,重复正功率>0总纳入统计分钟数,重复正功率>0总原异常分钟数,重复正功率>0总修正后异常分钟数,重复正功率>0总原异常程度,重复正功率>0总修正后异常程度,重复正功率>0总原偏离程度,重复正功率>0总修正后偏离程度
LGXRFD,0.05,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,7,0.09333333333333334,312.0,0.006706504449507759,312.0,10.0,86.0,76.0,0.0,0.784189,91.39134000000001,90.60715100000002,0.0,0.0,60.239459,161.705129,101.46567,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.05,情况2：修正前异常，修正后正常，修正后保留,修正后保留,3,0.04,1483.0,0.031877391341730794,1482.0,392.0,29.0,-363.0,363.0,464.958998,20.556839,-444.402159,444.402159,0.9557878456198841,1133.7310260000002,76.211309,-1057.5197170000001,1057.519717,0.932778315797807,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.05,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,2,0.02666666666666667,6918.0,0.1487038390438932,6918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2795.5281619999996,0.0,-2795.5281619999996,2795.5281619999996,1.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.05,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.05,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.05,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,13,0.17333333333333334,34511.0,0.7418210739005202,34483.0,10029.0,3920.0,-6109.0,0.0,10592.270657000001,1758.587072,-8833.683585,0.0,0.0,23022.63283,6392.840826999999,-16629.792003,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.05,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.05,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,46,0.6133333333333333,3275.0,0.07039680151326254,3258.0,912.0,2627.0,1715.0,0.0,421.834183,1127035.7352859997,1126613.9011029997,0.0,0.0,1336.4014000000002,1128367.331051,1127030.9296509998,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,7,0.09333333333333334,312.0,0.006706504449507759,312.0,10.0,86.0,76.0,0.0,0.784189,91.39134000000001,90.60715100000002,0.0,0.0,60.239459,161.705129,101.46567,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况2：修正前异常，修正后正常，修正后保留,修正后保留,5,0.06666666666666667,11204.0,0.24083229439834916,11202.0,1947.0,590.0,-1357.0,1357.0,2544.4367939999997,145.0566,-2399.380194,2399.380194,0.9429906844838686,7368.76652,690.4808449999998,-6678.285675,6678.285675,0.9062962786070198,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,2,0.02666666666666667,6918.0,0.1487038390438932,6918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2795.5281619999996,0.0,-2795.5281619999996,2795.5281619999996,1.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,11,0.14666666666666667,24790.0,0.5328661708439019,24763.0,8474.0,3359.0,-5115.0,0.0,8512.792861000002,1634.0873109999998,-6878.705550000002,0.0,0.0,16787.597336,5778.571290999999,-11009.026044999999,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.06,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,46,0.6133333333333333,3275.0,0.07039680151326254,3258.0,912.0,2627.0,1715.0,0.0,421.834183,1127035.7352859997,1126613.9011029997,0.0,0.0,1336.4014000000002,1128367.331051,1127030.9296509998,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,6,0.08,127.0,0.0027298912342547613,127.0,4.0,74.0,70.0,0.0,0.318027,89.66724400000001,89.34921700000001,0.0,0.0,21.849615,134.867522,113.01790700000001,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况2：修正前异常，修正后正常，修正后保留,修正后保留,7,0.09333333333333334,29584.0,0.6359141911353768,29568.0,4999.0,1750.0,-3249.0,3249.0,3439.2637640000003,593.5817119999999,-2845.682052,2845.682052,0.827410238722243,13341.492789,3514.856136,-9826.636653,9826.636653000001,0.7365470122730208,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,3,0.04,7103.0,0.1526804522591462,7103.0,6.0,12.0,6.0,0.0,0.466162,1.724096,1.257934,0.0,0.0,2833.9180059999994,26.837607,-2807.0803989999995,2807.0803989999995,0.9905298576235518,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,9,0.12,6410.0,0.13778427410687416,6397.0,5422.0,2199.0,-3223.0,0.0,7617.965891,1185.562199,-6432.403692,0.0,0.0,10814.871067,2954.196,-7860.675067,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.07,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,46,0.6133333333333333,3275.0,0.07039680151326254,3258.0,912.0,2627.0,1715.0,0.0,421.834183,1127035.7352859997,1126613.9011029997,0.0,0.0,1336.4014000000002,1128367.331051,1127030.9296509998,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,6,0.08,127.0,0.0027298912342547613,127.0,4.0,74.0,70.0,0.0,0.318027,89.66724400000001,89.34921700000001,0.0,0.0,21.849615,134.867522,113.01790700000001,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况2：修正前异常，修正后正常，修正后保留,修正后保留,7,0.09333333333333334,29584.0,0.6359141911353768,29568.0,4999.0,1750.0,-3249.0,3249.0,3439.2637640000003,593.5817119999999,-2845.682052,2845.682052,0.827410238722243,13341.492789,3514.856136,-9826.636653,9826.636653000001,0.7365470122730208,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,3,0.04,7103.0,0.1526804522591462,7103.0,6.0,12.0,6.0,0.0,0.466162,1.724096,1.257934,0.0,0.0,2833.9180059999994,26.837607,-2807.0803989999995,2807.0803989999995,0.9905298576235518,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,9,0.12,6410.0,0.13778427410687416,6397.0,5422.0,2199.0,-3223.0,0.0,7617.965891,1185.562199,-6432.403692,0.0,0.0,10814.871067,2954.196,-7860.675067,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.08,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,46,0.6133333333333333,3275.0,0.07039680151326254,3258.0,912.0,2627.0,1715.0,0.0,421.834183,1127035.7352859997,1126613.9011029997,0.0,0.0,1336.4014000000002,1128367.331051,1127030.9296509998,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,6,0.08,127.0,0.0027298912342547613,127.0,4.0,74.0,70.0,0.0,0.318027,89.66724400000001,89.34921700000001,0.0,0.0,21.849615,134.867522,113.01790700000001,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况2：修正前异常，修正后正常，修正后保留,修正后保留,7,0.09333333333333334,29584.0,0.6359141911353768,29568.0,4999.0,1750.0,-3249.0,3249.0,3439.2637640000003,593.5817119999999,-2845.682052,2845.682052,0.827410238722243,13341.492789,3514.856136,-9826.636653,9826.636653000001,0.7365470122730208,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,3,0.04,7103.0,0.1526804522591462,7103.0,6.0,12.0,6.0,0.0,0.466162,1.724096,1.257934,0.0,0.0,2833.9180059999994,26.837607,-2807.0803989999995,2807.0803989999995,0.9905298576235518,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,1,0.013333333333333334,411.0,0.008834529899832338,411.0,35.0,36.0,1.0,0.0,3.563505,35.204219,31.640714000000003,0.0,0.0,102.291973,136.770331,34.478358,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,9,0.12,6410.0,0.13778427410687416,6397.0,5422.0,2199.0,-3223.0,0.0,7617.965891,1185.562199,-6432.403692,0.0,0.0,10814.871067,2954.196,-7860.675067,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.09,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,45,0.6,2864.0,0.061562271613430204,2847.0,877.0,2591.0,1714.0,0.0,418.27067800000003,1127000.5310669998,1126582.2603889997,0.0,0.0,1234.1094270000003,1128230.56072,1126996.451293,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,7,0.09333333333333334,561.0,0.012058810885172607,561.0,46.0,340.0,294.0,0.0,6.17689,130.15786400000002,123.98097400000002,0.0,0.0,126.210149,321.846471,195.636322,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况2：修正前异常，修正后正常，修正后保留,修正后保留,8,0.10666666666666667,31060.0,0.6676411160311251,31035.0,6347.0,1883.0,-4464.0,4464.0,5053.4223870000005,617.541708,-4435.880679000001,4435.880679,0.8777973300651386,15637.754098999998,3798.712087,-11839.042011999998,11839.042011999998,0.7570807122972397,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况3：修正前正常，修正后正常，修正后改善，修正后保留,修正后保留,3,0.04,7103.0,0.1526804522591462,7103.0,6.0,12.0,6.0,0.0,0.466162,1.724096,1.257934,0.0,0.0,2833.9180059999994,26.837607,-2807.0803989999995,2807.0803989999995,0.9905298576235518,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况4：修正前正常，修正后正常，修正后不变，保留（不修正）,保留（不修正）,4,0.05333333333333334,23.0,0.0004943897510855079,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况5：修正前正常，修正后正常，修正后恶化，保留（不修正）,保留（不修正）,1,0.013333333333333334,411.0,0.008834529899832338,411.0,35.0,36.0,1.0,0.0,3.563505,35.204219,31.640714000000003,0.0,0.0,102.291973,136.770331,34.478358,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况6：修正前异常，修正后异常，修正后改善，标记为异常分段,标记为异常分段,8,0.10666666666666667,4934.0,0.10605734921112592,4930.0,4074.0,2066.0,-2008.0,0.0,6003.8072680000005,1161.6022030000001,-4842.205065,0.0,0.0,8518.609756999998,2670.340049,-5848.269707999998,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况7：修正前异常，修正后异常，修正后不变，标记为异常分段,标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.1,情况8：修正前异常，修正后异常，修正后恶化，标记为异常分段,标记为异常分段,44,0.5866666666666667,2430.0,0.05223335196251236,2413.0,835.0,2325.0,1490.0,0.0,412.411815,1126960.040447,1126547.628632,0.0,0.0,1129.7488930000002,1128043.5817709998,1126913.8328779999,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.11,情况1：修正前正常，修正后异常，保留（不修正）,保留（不修正）,8,0.10666666666666667,643.0,0.013821417823825287,643.0,55.0,389.0,334.0,0.0,8.319026000000001,138.97209900000001,130.653073,0.0,0.0,147.655107,367.27726099999995,219.62215399999997,0.0,0.0,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
LGXRFD,0.11,情况2：修正前异常，修正后正常，修正后保留,修正后保留,8,0.10666666666666667,31060.0,0.6676411160311251,31035.0,6347.0,1883.0,-4464.0,4464.0,5053.4223870000005,617.541708,-4435.880679000001,4435.880679,0.8777973300651386,15637.754098999998,3798.712087,-11839.042011999998,11839.042011999998,0.7570807122972397,75,46522.0,46475.0,11343.0,6662.0,11479.848027,1128906.2705370001,28348.532877,1134998.088316
