场站,阈值,分段类别,最终处理方式,最终处理细分类型,分段数,分段占比,覆盖分钟数,覆盖分钟占比,纳入统计分钟数,纳入统计分钟占比,原异常分钟数,修正后异常分钟数,异常分钟数净变化量（修正后-原）,有效异常分钟数改善量,原异常程度总和,修正后异常程度总和,异常程度净变化量（修正后-原）,有效异常程度改善量,有效异常程度改善率,原偏离程度总和,修正后偏离程度总和,偏离程度净变化量（修正后-原）,有效偏离程度改善量,有效偏离程度改善率,总分段数,总覆盖分钟数,总纳入统计分钟数,总原异常分钟数,总修正后异常分钟数,总原异常程度,总修正后异常程度,总原偏离程度,总修正后偏离程度
LGXRFD,0.05,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,11,0.09401709401709402,335.0,0.0007445933631170679,334.0,0.0007529594236027981,10.0,86.0,76.0,0.0,0.784189,91.39134,90.607151,0.0,0.0,60.23945899999999,161.705129,101.46567000000002,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.05,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,5,0.042735042735042736,8401.0,0.018672623413571603,8400.0,0.0189367040666572,392.0,29.0,-363.0,363.0,464.958998,20.556839,-444.402159,444.402159,0.9557878456198841,3929.259188,76.211309,-3853.047879,3853.0478789999997,0.980604153263101,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.05,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,59,0.5042735042735043,37786.0,0.0839856860260941,37741.0,0.08508216049758445,10941.0,6547.0,-4394.0,0.0,11014.10484,1128794.322358,1117780.2175180002,0.0,0.0,24359.034230000005,1134760.1718779998,1110401.1376479997,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.05,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.05,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.05,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,12,0.10256410256410256,16937.0,0.037645306839145604,10916.0,0.02460869780852738,371.0,371.0,0.0,0.0,82.069623,82.069623,0.0,0.0,0.0,1457.99361,1457.99361,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.05,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,30,0.2564102564102564,386451.0,0.8589517903580716,386192.0,0.8706194782036282,33792.0,33792.0,0.0,0.0,8846.452192999997,8846.452192999997,0.0,0.0,0.0,75912.587817,75912.587817,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.06,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,11,0.09401709401709402,335.0,0.0007445933631170679,334.0,0.0007529594236027981,10.0,86.0,76.0,0.0,0.784189,91.39134,90.607151,0.0,0.0,60.23945899999999,161.705129,101.46567000000002,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.06,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,7,0.05982905982905983,18122.0,0.04027916694450001,18120.0,0.040849175915217674,1947.0,590.0,-1357.0,1357.0,2544.4367939999997,145.0566,-2399.380194,2399.380194,0.9429906844838686,10164.294682,690.4808449999998,-9473.813837,9473.813837,0.9320680020992724,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.06,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,57,0.48717948717948717,28065.0,0.0623791424951657,28021.0,0.06316968864902398,9386.0,5986.0,-3400.0,0.0,8934.627044,1128669.8225969998,1119735.1955529999,0.0,0.0,18123.998736,1134145.9023419998,1116021.903606,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.06,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.06,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.06,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,15,0.1282051282051282,23211.0,0.05159031806361272,17190.0,0.03875261225069491,722.0,722.0,0.0,0.0,159.047467,159.047467,0.0,0.0,0.0,2492.6207790000003,2492.6207790000003,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.06,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,27,0.23076923076923078,380177.0,0.8450067791336044,379918.0,0.8564755637614606,33441.0,33441.0,0.0,0.0,8769.474349,8769.474349,0.0,0.0,0.0,74877.96064800001,74877.96064800001,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.07,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,10,0.08547008547008547,150.0,0.0003334000133360005,149.0,0.0003359010602299908,4.0,74.0,70.0,0.0,0.318027,89.66724400000001,89.34921700000001,0.0,0.0,21.849615,134.867522,113.01790700000001,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.07,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,10,0.08547008547008547,36687.0,0.08154297526171901,36671.0,0.0826699850986174,5005.0,1762.0,-3243.0,3249.0,3439.7299260000004,595.305808,-2844.4241180000004,2845.682052,0.8272981057292461,16175.410795,3541.693743,-12633.717052,12633.717052,0.7810445874985272,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.07,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,55,0.4700854700854701,9685.0,0.021526527527727768,9655.0,0.021765937828997054,6334.0,4826.0,-1508.0,0.0,8039.800074,1128221.297485,1120181.497411,0.0,0.0,12151.272467,1131321.527051,1119170.254584,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.07,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.07,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.07,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,16,0.13675213675213677,25654.0,0.05702029294747839,19632.0,0.044257782647215964,874.0,874.0,0.0,0.0,197.765262,197.765262,0.0,0.0,0.0,2887.8576860000003,2887.8576860000003,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.07,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,26,0.2222222222222222,377734.0,0.8395768042497388,377476.0,0.8509703933649396,33289.0,33289.0,0.0,0.0,8730.756554,8730.756554,0.0,0.0,0.0,74482.723741,74482.723741,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.08,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,10,0.08547008547008547,150.0,0.0003334000133360005,149.0,0.0003359010602299908,4.0,74.0,70.0,0.0,0.318027,89.66724400000001,89.34921700000001,0.0,0.0,21.849615,134.867522,113.01790700000001,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.08,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,10,0.08547008547008547,36687.0,0.08154297526171901,36671.0,0.0826699850986174,5005.0,1762.0,-3243.0,3249.0,3439.7299260000004,595.305808,-2844.4241180000004,2845.682052,0.8272981057292461,16175.410795,3541.693743,-12633.717052,12633.717052,0.7810445874985272,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.08,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,55,0.4700854700854701,9685.0,0.021526527527727768,9655.0,0.021765937828997054,6334.0,4826.0,-1508.0,0.0,8039.800074,1128221.297485,1120181.497411,0.0,0.0,12151.272467,1131321.527051,1119170.254584,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.08,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.08,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.08,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,22,0.18803418803418803,143247.0,0.3183903447356138,137189.0,0.3092747016905517,9479.0,9479.0,0.0,0.0,2333.447738,2333.447738,0.0,0.0,0.0,24324.152387,24324.152387,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.08,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,20,0.17094017094017094,260141.0,0.5782067524616035,259919.0,0.5859534743216038,24684.0,24684.0,0.0,0.0,6595.074078,6595.074078,0.0,0.0,0.0,53046.42904000001,53046.42904000001,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.09,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,11,0.09401709401709402,561.0,0.001246916049876642,560.0,0.0012624469377771465,39.0,110.0,71.0,0.0,3.881532,124.87146300000002,120.98993100000001,0.0,0.0,124.141588,271.63785299999995,147.49626499999994,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.09,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,10,0.08547008547008547,36687.0,0.08154297526171901,36671.0,0.0826699850986174,5005.0,1762.0,-3243.0,3249.0,3439.7299260000004,595.305808,-2844.4241180000004,2845.682052,0.8272981057292461,16175.410795,3541.693743,-12633.717052,12633.717052,0.7810445874985272,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.09,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,54,0.46153846153846156,9274.0,0.020613011491187126,9244.0,0.020839391951449897,6299.0,4790.0,-1509.0,0.0,8036.236569000001,1128186.093266,1120149.856697,0.0,0.0,12048.980494,1131184.75672,1119135.776226,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.09,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.09,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.09,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,28,0.23931623931623933,261399.0,0.5810028672401147,255287.0,0.5755112346505614,19602.0,19602.0,0.0,0.0,5003.407587,5003.407587,0.0,0.0,0.0,46986.684846,46986.684846,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.09,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,14,0.11965811965811966,141989.0,0.3155942299571025,141821.0,0.3197169413615941,14561.0,14561.0,0.0,0.0,3925.114229,3925.114229,0.0,0.0,0.0,30383.896581,30383.896581,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.1,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,12,0.10256410256410256,995.0,0.0022115534217954703,994.0,0.002240843314554435,81.0,376.0,295.0,0.0,9.740395000000001,165.36208300000004,155.62168800000003,0.0,0.0,228.502122,458.616802,230.11468,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.1,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,11,0.09401709401709402,38163.0,0.08482363139294526,38138.0,0.08597714520168717,6353.0,1895.0,-4458.0,4464.0,5053.888549,619.265804,-4434.622745000001,4435.880679,0.8777163635469792,18471.672104999998,3825.549694,-14646.122410999998,14646.122411,0.7928964052493938,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.1,重复正功率>0分段,标记为异常分段,重复正功率>0｜标记为异常分段,52,0.4444444444444444,7364.0,0.01636771798804205,7343.0,0.016553835471602833,4909.0,4391.0,-518.0,0.0,6416.219083,1128121.6426499998,1121705.4235669998,0.0,0.0,9648.35865,1130713.9218199998,1121065.5631699997,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.1,重复正功率=0，且冻结风机数>0,正常,重复正功率=0且冻结风机数>0｜正常,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.1,重复正功率=0，且冻结风机数>0,标记为异常分段,重复正功率=0且冻结风机数>0｜标记为异常分段,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.1,重复正功率=0，且冻结风机数=0,正常,重复正功率=0且冻结风机数=0｜正常,31,0.26495726495726496,336222.0,0.7473094618923785,330105.0,0.7441786542766518,26488.0,26488.0,0.0,0.0,6809.919016000001,6809.919016000001,0.0,0.0,0.0,62092.553994,62092.553994,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.1,重复正功率=0，且冻结风机数=0,标记为异常分段,重复正功率=0且冻结风机数=0｜标记为异常分段,11,0.09401709401709402,67166.0,0.14928763530483874,67003.0,0.15104952173550384,7675.0,7675.0,0.0,0.0,2118.6028,2118.6028,0.0,0.0,0.0,15278.027433000001,15278.027433000001,0.0,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.11,重复正功率>0分段,保留（不修正）,重复正功率>0｜保留（不修正）,13,0.1111111111111111,1077.0,0.002393812095752484,1076.0,0.002425701616157517,90.0,425.0,335.0,0.0,11.882531,174.176318,162.293787,0.0,0.0,249.94708,504.047592,254.100512,0.0,0.0,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
LGXRFD,0.11,重复正功率>0分段,修正后保留,重复正功率>0｜修正后保留,11,0.09401709401709402,38163.0,0.08482363139294526,38138.0,0.08597714520168717,6353.0,1895.0,-4458.0,4464.0,5053.888549,619.265804,-4434.622745000001,4435.880679,0.8777163635469792,18471.672104999998,3825.549694,-14646.122410999998,14646.122411,0.7928964052493938,117,449910.0,443583.0,45506.0,40825.0,20408.369843,1137834.792353,105719.114304,1212368.669743
