region,bin_source,sigma_switch_threshold,P_left,P_right,P_med,sigma_local,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
high,high_lookup,10.0,118.0,120.0,118.99216000000003,0.8428842762807702,1659,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,120.0,122.0,120.98792000000006,0.8628003155180066,1659,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,122.0,124.0,122.96973999999999,0.8780151012975712,1557,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,124.0,126.0,125.03684000000004,0.9123790130505671,1602,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,126.0,128.0,127.0041,0.938962548246867,1493,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,128.0,130.0,128.97046,0.9423681607936174,1557,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,130.0,132.0,130.98086999999998,1.0140259832563165,1517,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,132.0,134.0,132.964305,1.047104572424745,1412,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,134.0,136.0,134.996865,1.0128460281824245,1486,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,136.0,138.0,136.983105,1.0601489573946012,1428,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,138.0,140.0,138.97486999999998,1.0575092535856219,1435,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,140.0,142.0,141.01596,1.1120170962142315,1408,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,142.0,144.0,142.96463,1.0671391725329347,1408,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,144.0,146.0,144.96925999999996,1.1434516671555424,1362,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,146.0,148.0,146.97276999999997,1.1944273634994667,1320,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,148.0,150.0,148.916515,1.297160075583158,1296,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,150.0,152.0,150.99172000000004,1.2316903493783873,1243,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,152.0,154.0,153.00340000000003,1.296015668026667,1219,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,154.0,156.0,155.01416999999998,1.2833475953897238,1193,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,156.0,158.0,157.02877999999998,1.3075360817903066,1165,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,158.0,160.0,158.96340500000002,1.299196229042149,1096,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,160.0,162.0,160.99019499999997,1.4099005546660832,1114,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,162.0,164.0,162.99263000000002,1.3935476704516598,1164,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,164.0,166.0,165.00449000000003,1.4512661456912284,1163,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,166.0,168.0,167.02636,1.4054430992168943,1130,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,168.0,170.0,168.96781,1.415932618918576,1090,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,170.0,172.0,171.01977000000005,1.4690034786628345,1127,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,172.0,174.0,173.035875,1.5210778295575846,1116,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,174.0,176.0,175.01399,1.528329719836275,1129,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,176.0,178.0,177.00942999999995,1.558449063276096,1105,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,178.0,180.0,179.0155299999999,1.517901855263922,1001,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,180.0,182.0,180.99213999999995,1.567188581078795,1038,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,182.0,184.0,182.99867999999995,1.6147682579424831,1099,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,184.0,186.0,184.99580500000002,1.677671516572611,962,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,186.0,188.0,186.99083,1.6382688519253397,1009,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,188.0,190.0,188.99707999999993,1.7092271628930864,932,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,190.0,192.0,190.99696999999998,1.7070596891240626,1009,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,192.0,194.0,193.04618,1.7431838291831503,938,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,194.0,196.0,194.97118000000003,1.747283320158636,957,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,196.0,198.0,197.01266500000003,1.837165662400169,968,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,198.0,200.0,199.02517999999992,1.82747845371413,977,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,200.0,202.0,201.04964,1.8129077903483553,915,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,202.0,204.0,203.05567000000002,1.9002321086239793,908,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,204.0,206.0,204.93844,1.836600946789008,1005,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,206.0,208.0,207.00729,1.8495491638248063,935,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,208.0,210.0,208.99118000000004,1.8873292277509117,957,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,210.0,212.0,211.00065499999997,1.967447360854377,962,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,212.0,214.0,212.99561999999997,2.027719034294942,994,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,214.0,216.0,214.99061999999998,1.9860509514177342,1016,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,216.0,218.0,217.00245999999999,1.9763546030573238,1090,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,218.0,220.0,219.05704999999998,2.0417346914123273,1111,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,220.0,222.0,221.06116999999998,2.0829812432421373,1100,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,222.0,224.0,222.98958499999998,1.9625476954480754,1046,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,224.0,226.0,224.94255,2.006158975006358,1111,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,226.0,228.0,226.97701,2.030800982905095,1128,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,228.0,230.0,228.9607,2.041176530584594,1115,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,230.0,232.0,230.95181000000002,2.0164485014994677,1155,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,232.0,234.0,233.00786000000002,2.019762519593963,1185,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,234.0,236.0,234.99942,2.032802475057797,1158,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,236.0,238.0,236.98671000000002,2.133692456324379,1115,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,238.0,240.0,238.98556,1.920393912897553,1175,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,240.0,242.0,241.01172999999994,1.9837593668522835,1156,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,242.0,244.0,243.03404,2.0389969744044643,1134,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,244.0,246.0,245.035635,2.0317585271360814,1124,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,246.0,248.0,246.97237999999987,2.010275081495583,1121,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,248.0,250.0,248.98482999999993,2.028019781072999,1205,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,250.0,252.0,251.03361000000004,1.9133509719684232,1229,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,252.0,254.0,253.12122999999994,1.799285676231382,1381,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,254.0,256.0,254.91931,1.5466494943590139,1958,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,256.0,258.0,257.00194,1.682245498394585,1547,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,258.0,260.0,258.8773999999999,1.8320540278235715,1321,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,260.0,262.0,261.039095,1.6561328321449977,1270,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,262.0,264.0,262.91616999999997,1.8464740675992743,1233,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,264.0,266.0,264.984245,1.825032349875783,1192,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,266.0,268.0,267.00318000000004,1.909844937769472,1092,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,268.0,270.0,269.023505,1.8293158950453507,1110,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,270.0,272.0,271.05181000000005,1.8524073403168868,1267,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,272.0,274.0,272.994925,1.7981307413017333,1362,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,274.0,276.0,275.14848500000005,1.50685483711124,2170,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,276.0,278.0,276.8956649999999,1.4272517423880875,2396,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,278.0,280.0,278.97134,1.4608519221305694,2448,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,280.0,282.0,281.12874,1.4122204719372957,2569,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,282.0,284.0,283.023275,1.3029813757289812,3356,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,284.0,286.0,284.82637,1.1784288138505359,3578,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,286.0,288.0,287.06569,1.3261170221349654,2690,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,288.0,290.0,289.14799,0.9695621703864743,5353,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,290.0,292.0,291.03948,1.1184432794244157,4246,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,292.0,294.0,293.13201999999995,0.9307899922724522,6701,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,294.0,296.0,294.70226999999994,0.9784210545210893,5133,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,296.0,298.0,297.1433300000001,0.9308880670635546,6075,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,298.0,300.0,298.82714999999996,0.8947983221735667,2897,1,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
high,high_lookup,10.0,300.0,304.0,300.4608300000001,0.7748094923912965,1190,2,2.0,20,step1-插值损耗模型-仅正功率,JMZSFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
