P_left,P_right,P_med,L_med,n,base_bin_count,bin_width,min_bin_samples,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b
5.300000000000001,5.4,5.347,2.8664704999999997,245,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.4,5.5,5.45,2.968382,234,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.5,5.6000000000000005,5.548,2.8818968000000003,287,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.6000000000000005,5.7,5.6495,2.8485689,292,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.7,5.800000000000001,5.751,2.8741283999999996,271,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.800000000000001,5.9,5.849,2.80805685,246,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
5.9,6.0,5.952500000000001,2.8336678500000003,254,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.0,6.1000000000000005,6.049,2.7701894,244,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.1000000000000005,6.2,6.149,2.739902,257,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.2,6.300000000000001,6.248,2.7609155,224,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.300000000000001,6.4,6.351,2.7397086,237,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.4,6.5,6.458,2.7471548500000003,234,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.5,6.6000000000000005,6.55,2.688614,238,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.6000000000000005,6.7,6.654,2.6413287499999996,272,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.7,6.800000000000001,6.748,2.7145259999999998,229,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.800000000000001,6.9,6.855,2.650233,242,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
6.9,7.0,6.951,2.6264459999999996,239,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.0,7.1000000000000005,7.05,2.7119923999999997,209,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.1000000000000005,7.2,7.1525,2.6575251,218,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.2,7.300000000000001,7.249,2.6262180000000006,231,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.300000000000001,7.4,7.35,2.7043773499999997,202,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.4,7.5,7.45,2.626886,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.5,7.6000000000000005,7.5435,2.6521237,190,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.6000000000000005,7.7,7.6434999999999995,2.6220272000000002,202,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.7,7.800000000000001,7.7524999999999995,2.5723795,186,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.800000000000001,7.9,7.853,2.5785487,190,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
7.9,8.0,7.954,2.572437,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.0,8.1,8.061,2.547396,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.1,8.200000000000001,8.156500000000001,2.466859,190,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.200000000000001,8.3,8.242,2.5165237000000005,197,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.3,8.4,8.347,2.507289,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.4,8.5,8.454,2.6030407,211,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.5,8.6,8.548,2.43965325,206,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.6,8.700000000000001,8.65,2.4036725,197,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.700000000000001,8.8,8.756,2.456987,177,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.8,8.9,8.85,2.4155296,189,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
8.9,9.0,8.956,2.4045385,172,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.0,9.1,9.056,2.321288,189,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.1,9.200000000000001,9.159500000000001,2.4145877499999995,188,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.200000000000001,9.3,9.246,2.3360987,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.3,9.4,9.35,2.3726847000000006,195,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.4,9.5,9.452,2.398145999999999,199,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.5,9.600000000000001,9.55,2.341483,191,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.600000000000001,9.700000000000001,9.6475,2.3044426000000002,182,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.700000000000001,9.8,9.747,2.379721,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.8,9.9,9.853,2.239141000000001,209,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
9.9,10.0,9.943,2.2833892999999996,173,1,0.1,20,step1-插值损耗模型-仅正功率,LGXRFD,FAN_SEG,风机总功率分段模型,FAN_eff,FAN_eff,10.0,10.0
