P_left,P_right,P_med,n,base_bin_count,bin_width,min_bin_samples,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q50,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,region,quantile_rule,station_code,station_name,scheme_code,scheme_name,power_col_for_prediction,power_threshold_axis,power_switch_threshold,fan_threshold_b,quantile_basis,ultra_low_power_max_mw,ultra_low_power_loss_ratio_min
53.4,55.4,54.410349,2456,1,2.0,20,-0.17356285000000113,-0.008917499999999013,0.0978084999999982,0.1555416000000008,0.20783750000000367,0.24799829999999964,0.27596669999999757,0.314113999999995,0.33787754999999997,0.3530699999999989,0.7752700000000026,1.340054999999996,1.3732227999999993,1.4056732000000012,1.4495078999999973,1.497873699999999,1.5612007499999994,1.6692999999999976,1.7591255999999984,1.870478300000005,2.157928349999997,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
55.4,57.4,56.442207,2295,1,2.0,20,-0.22594581999999871,-0.07364756000000311,0.03403499999999737,0.11691439999999917,0.17354590000000059,0.2159966400000007,0.2469168599999992,0.2741314399999996,0.3011397799999993,0.3296585999999991,0.7798830000000052,1.3311759999999992,1.3766226600000027,1.4155644400000023,1.475785540000003,1.535737760000001,1.5843518000000019,1.659616359999996,1.7432839600000036,1.9197715999999998,2.156335179999995,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
57.4,59.4,58.413673,2305,1,2.0,20,-0.21741879999999897,-0.07931639999999875,0.02277232000000426,0.08174871999999651,0.17589520000000222,0.23543760000000136,0.2634762399999986,0.2919865200000021,0.3154369999999997,0.3486211999999981,0.7870530000000002,1.3328977999999965,1.3686035200000037,1.418714600000002,1.4724271600000018,1.5288296399999977,1.5996964000000002,1.708370239999999,1.804626959999995,1.965739680000002,2.3531054399999993,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
59.4,61.4,60.42106,2371,1,2.0,20,-0.2916650000000011,-0.13585560000000216,-0.004126799999998822,0.07073200000000382,0.13245900000000077,0.2037490000000005,0.2596447000000019,0.29933799999999733,0.3239826999999977,0.3545299999999969,0.7882199999999955,1.2991749999999982,1.3369359999999997,1.3824692000000018,1.4207048000000027,1.472094799999999,1.544778499999996,1.6541479999999986,1.7462400999999985,1.8959519999999965,2.1647358000000065,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
61.4,63.4,62.442863,2375,1,2.0,20,-0.274138480000002,-0.12111680000000347,0.00772959999999969,0.07805696000000524,0.15599739999999757,0.20144896000000215,0.24078865999999738,0.27212220000000004,0.30579337999999906,0.337894,0.7767800000000022,1.3181961999999985,1.3448323800000004,1.3788409599999971,1.4319263399999995,1.485226520000003,1.5300030999999996,1.6041636799999972,1.7244682000000022,1.8888562800000022,2.2121412199999955,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
63.4,65.4,64.34676,2337,1,2.0,20,-0.29512867999999404,-0.10966619999999921,0.0010732799999956905,0.08276104000000031,0.13234959999999774,0.18063200000000307,0.2172473599999995,0.24957879999999194,0.2986382400000005,0.31745280000000375,0.7864000000000004,1.3486440000000002,1.383246799999999,1.4252790400000082,1.4805756000000019,1.526423320000001,1.620210999999997,1.6889299999999992,1.7822743199999977,1.9362247999999929,2.1271673599999956,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
65.4,67.4,66.38931,2272,1,2.0,20,-0.32746230000000154,-0.11670789999999072,0.016786499999997345,0.09173360000000402,0.1683950000000003,0.2257687999999939,0.2689550499999933,0.29114727999999845,0.3165086900000024,0.3330680000000029,0.7824370000000016,1.3323359999999953,1.3741888999999938,1.41712887999999,1.4497279499999993,1.4936450000000066,1.5489916999999958,1.6433295999999968,1.7646072999999944,1.912041599999997,2.1933206599999964,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
67.4,69.4,68.423855,2236,1,2.0,20,-0.44760050000000284,-0.14365179999999353,0.012607999999988795,0.10143799999999886,0.15458250000000007,0.20492599999999897,0.24422099999999747,0.27222799999999553,0.3009085999999989,0.3243699999999947,0.8111350000000002,1.3247500000000016,1.3659433999999977,1.40088880000001,1.438334500000005,1.496603000000009,1.5562649999999998,1.6333169999999924,1.7776705000000024,1.8834908000000092,2.167873999999997,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
69.4,71.4,70.38356,2264,1,2.0,20,-0.2988665999999978,-0.05420040000000314,0.03442635999999538,0.11533520000000463,0.1860084999999927,0.22186410000000592,0.25135930000000556,0.2803293599999898,0.30333909999999886,0.32987099999999575,0.8253649999999979,1.3527659999999986,1.3846627500000035,1.411336400000002,1.450411100000004,1.5021186000000022,1.556585499999999,1.6395856000000029,1.802785700000003,2.0049975999999905,2.3562166799999953,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
71.4,73.4,72.41452,2119,1,2.0,20,-0.39057659999999655,-0.14031679999999483,-0.02921069999999418,0.06013080000000116,0.12804099999999893,0.18099040000000913,0.22326609999999167,0.2423852000000005,0.28204920000000244,0.3124099999999942,0.815809999999999,1.3408439999999986,1.3795556799999984,1.4262403999999975,1.4692916000000025,1.5248476000000093,1.605839000000008,1.7296787999999994,1.858933800000002,2.030737999999995,2.3404000000000043,high,empirical_from_hard_anomaly_removed_only,step1-插值损耗模型-仅正功率,LGXRFD,STATION_SEG,站端功率分段模型,CT_eff,CT_eff,9.4,10.0,hard_anomaly_removed_only,3.0,0.99
